Row ID,Column,WC,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5
3475,cleaned_lyrics,710,33.79,72.2,29.18,0,81.82,54.55,0,63.64,100,20,0,100,80,0,50,100,50,0,50
3476,cleaned_lyrics,454,-21.54,42.7,-48.24,-59.09,66.67,0,100,33.33,72.96,100,22.08,22.08,22.08,0,24.46,0,24.46,48.91,100
3477,cleaned_lyrics,354,2.8,38.57,-28.04,-2.14,75,75,0,100,2.14,100,15.78,53.21,62.57,0,100,33.33,66.67,66.67,0
3478,cleaned_lyrics,444,-9.62,-8.94,11.59,-31.49,0,100,0,0,57.39,46.99,46.99,29.32,100,0,100,0,80,20,41.14
3479,cleaned_lyrics,330,-9.49,25.25,-25.18,-28.55,46.15,100,0,69.23,92.31,100,0,86.67,40,6.67,100,0,80,0,20
3480,cleaned_lyrics,294,-28.2,-16.63,-51.39,-16.58,0,100,16.67,33.33,53.74,100,0,25,6.25,20.69,100,0,100,0,1.72
3481,cleaned_lyrics,182,,,,
3482,cleaned_lyrics,643,50.98,56.57,76.82,19.56,74.68,74.68,100,25.52,0,0,69.19,69.19,76.76,100,0,65.81,32.9,66.84,100
3483,cleaned_lyrics,497,0.69,72.12,-35.36,-34.68,100,24.43,76.34,0,12.72,100,43.8,47.3,37.84,0,100,33.33,0,67.34,33.67
3484,cleaned_lyrics,850,9.05,-6.6,1.08,32.66,12.5,100,62.5,0,50,57.14,71.43,100,0,42.86,100,100,100,66.67,0
3485,cleaned_lyrics,563,-27.22,-16.26,-29.97,-35.43,0,54.32,0,100,100,100,66.08,66.08,22.82,0,100,0,75,25.45,50.67
3486,cleaned_lyrics,275,1.57,36.94,14.16,-46.4,66.67,100,83.33,83.33,0,40,100,0,100,50,100,16.67,0,33.33,16.67
3487,cleaned_lyrics,326,28.13,43.53,-2.73,43.58,71.35,0,100,0,9.09,65.8,85.71,0,100,71.43,0,83.33,0,100,0
3488,cleaned_lyrics,405,28.39,58.77,-15.92,42.32,100,0,75,75,0,42.86,57.14,28.57,0,100,0,100,66.67,66.67,100
3489,cleaned_lyrics,418,15.32,67.24,33.5,-54.77,100,49.08,100,51.53,0,35.71,75.24,55.48,100,0,100,50,0,50.9,76.2
3490,cleaned_lyrics,447,-20.65,16.47,-33.34,-45.06,32.72,0,17.28,100,0.74,100,61.5,71.38,0,58.4,100,0,40.67,0.22,20.45
3491,cleaned_lyrics,501,18.14,-17.54,-5.42,77.38,0,50.89,18.15,50.89,100,54.17,0,100,21.43,7.14,48.02,100,100,100,0
3492,cleaned_lyrics,969,10.95,15.86,-42.01,59.01,49.48,100,49.48,100,0,100,0,40,40,40.41,33.33,33.33,100,66.67,0
3493,cleaned_lyrics,772,29.42,72.11,37.56,-21.41,100,100,0,0,76.48,0,100,19.64,61.58,2.87,100,37.45,37.77,37.77,0
3494,cleaned_lyrics,530,62.1,75.86,56.85,53.59,100,7.69,0,76.92,84.62,0,100,76.92,38.46,0,0,50,100,0,0
3495,cleaned_lyrics,509,4.8,21.01,-1.99,-4.62,33.33,33.33,0,100,67.33,33.33,0,100,0,67.33,0,39.61,19.8,59.41,100
3496,cleaned_lyrics,675,-20.63,5.24,-3.24,-63.89,33.33,100,0,100,0,60,0,80,100,100,66.67,0,33.33,33.33,100
3497,cleaned_lyrics,386,-0.5,-15.22,7.42,6.31,0,50.63,1.27,75.32,100,45.41,0,57.89,100,15.79,98.72,0,100,100,0
3498,cleaned_lyrics,369,39.05,74.29,15.6,27.27,100,0,57.14,28.57,58.32,50,100,100,0,9.93,100,66.51,100,100,0
3499,cleaned_lyrics,434,-3.47,-2.47,-11.19,3.26,15.38,100,0,46.15,15.92,70.65,0,83.5,89.92,100,50,0,0,100,1.16
3500,cleaned_lyrics,627,45.91,80.16,50.52,7.04,100,58.88,62.17,0,62.17,0,61.6,32.73,100,48.25,33.04,100,78.75,0,78.75
3501,cleaned_lyrics,544,25.86,37.31,9.39,30.87,49.04,85.81,12.26,0,100,21.43,0,100,14.29,45.44,0,0,100,0,0.19
3502,cleaned_lyrics,696,-1.59,22.51,-4.16,-23.11,45.33,100,69.23,53.85,0,25.6,0,66.67,16.67,100,73.04,0,100,75,100
3503,cleaned_lyrics,531,44.7,64.88,-3.02,72.24,71.73,100,25,0,0,69.63,37.5,100,37.5,0,0,83.41,83.41,100,100
3504,cleaned_lyrics,339,-43.89,-30.47,-46.91,-54.29,0,71.43,100,35.71,58,100,9.09,0,50,38.33,100,0,0,0,1.49
3505,cleaned_lyrics,422,-10.57,10.14,-30.26,-11.6,22.94,100,0,0,0,78.32,64.2,42.86,0,100,100,100,0,34,0
3506,cleaned_lyrics,400,-14.2,-23.05,-9.18,-10.36,0,100,28.57,71.43,28.57,87.5,62.5,25,100,0,100,0,66.67,66.67,0
3507,cleaned_lyrics,545,21.49,18.18,-12.55,58.84,33.33,0,100,0,66.67,66.67,0,33.33,100,33.33,0,75,100,50,75
3508,cleaned_lyrics,710,33.79,72.2,29.18,0,81.82,54.55,0,63.64,100,20,0,100,80,0,50,100,50,0,50
3509,cleaned_lyrics,454,-21.54,42.7,-48.24,-59.09,66.67,0,100,33.33,72.96,100,22.08,22.08,22.08,0,24.46,0,24.46,48.91,100
3510,cleaned_lyrics,354,2.8,38.57,-28.04,-2.14,75,75,0,100,2.14,100,15.78,53.21,62.57,0,100,33.33,66.67,66.67,0
3511,cleaned_lyrics,444,-9.62,-8.94,11.59,-31.49,0,100,0,0,57.39,46.99,46.99,29.32,100,0,100,0,80,20,41.14
3512,cleaned_lyrics,330,-9.49,25.25,-25.18,-28.55,46.15,100,0,69.23,92.31,100,0,86.67,40,6.67,100,0,80,0,20
3513,cleaned_lyrics,294,-28.2,-16.63,-51.39,-16.58,0,100,16.67,33.33,53.74,100,0,25,6.25,20.69,100,0,100,0,1.72
3514,cleaned_lyrics,182,,,,
3515,cleaned_lyrics,643,50.98,56.57,76.82,19.56,74.68,74.68,100,25.52,0,0,69.19,69.19,76.76,100,0,65.81,32.9,66.84,100
3516,cleaned_lyrics,508,-1,-19.76,42.11,-25.33,7.55,100,53.78,38.9,0,0,6.93,41.59,100,22.99,99.02,0,99.02,100,100
3517,cleaned_lyrics,566,-1.24,50.59,-38.28,-16.04,69.76,0,58.82,100,52.94,79.57,0,42.86,14.29,100,28.07,71.43,57.14,0,100
3518,cleaned_lyrics,865,-2.35,15.67,-16.04,-6.67,33.33,100,55.56,11.11,0,75,56.25,0,100,87.5,75,100,0,100,75
3519,cleaned_lyrics,602,-6.9,-29.4,-22.3,30.99,0,18.51,68.89,100,19.13,77.1,100,34.64,0,34.64,0,0,0.21,100,0.21
3520,cleaned_lyrics,1106,24.38,-7.8,4.64,76.3,6.65,23.08,100,0,30.77,45.44,100,0,62.5,62.5,0,33.73,66.87,100,66.87
3521,cleaned_lyrics,1283,37.79,52.52,28.19,32.67,92.31,0,100,85.94,39.6,0,98.71,49.35,15.06,100,0,100,3.7,0.04,0.04
3522,cleaned_lyrics,548,-25.79,20.81,-28.91,-69.28,45.04,100,26.72,64.71,0,100,0,85.71,38.2,59.83,100,0,0,1.38,51.83
3523,cleaned_lyrics,413,-10.18,20.68,-34.02,-17.2,40,0,100,82.93,62.68,69.14,48.4,0,44.01,100,100,80,0,60.98,20.49
3524,cleaned_lyrics,668,17.11,24.82,30.59,-4.07,36.74,85.73,0,38.31,100,58.14,76.08,100,96.4,0,66.67,0,100,0.25,0.25
3525,cleaned_lyrics,604,-11.98,47.24,-29.39,-53.79,62.5,0,50,100,51.35,93.75,100,43.75,0,21.46,100,0,0,0,0.21
3526,cleaned_lyrics,593,-0.08,-13.2,-6.73,19.69,0,10,100,1.02,11.1,75,0,100,67.27,4.24,49.58,0,49.58,100,0
3527,cleaned_lyrics,284,7.89,34.33,34.85,-45.5,55.56,0,11.11,100,0.99,0,96.42,89.01,14.83,100,100,50,50,0,50.89
3528,cleaned_lyrics,336,9.53,-0.3,18.14,10.73,22.06,100,0,75,0,41.5,11.11,100,77.78,0,0,0,100,0,50
3529,cleaned_lyrics,521,30.5,89.37,46.61,-44.48,100,33.91,45.21,0,22.6,0,91.94,67.77,43.59,100,100,0,25.3,0,0
3530,cleaned_lyrics,274,-2.39,-23.77,6.25,10.37,0,28.57,100,28.57,15.87,38.46,100,0,53.85,72.79,25,100,0,75,76.39
3531,cleaned_lyrics,0,,,,
3532,cleaned_lyrics,326,79.86,86.08,74.92,78.59,100,51.36,0,51.36,64.2,0,75.78,100,63.67,75.78,0,33.67,100,66.83,33.67
3533,cleaned_lyrics,400,11.16,85.41,-23.4,-28.54,100,0,25,0,0,91.67,33.33,100,0,83.33,100,100,60,0,60
3534,cleaned_lyrics,359,34.06,74.6,22.32,5.27,100,75,0,50,2.46,22.22,0,100,66.67,83.1,66.67,33.33,100,0,0.47
3535,cleaned_lyrics,334,13.61,96.88,-39.48,-16.58,100,57.14,0,0,15.15,100,0,60,0,69.39,100,0,0,100,1.52
3536,cleaned_lyrics,431,18.52,53.98,28.43,-26.85,95.98,25,100,0,100,6.85,69.57,0,100,43.48,39.31,80,0,40,100
3537,cleaned_lyrics,431,45.22,64.26,91.64,-20.25,73.13,100,12.5,0,12.5,0,65.29,82.65,100,71.08,32.57,0,100,0,100
3538,cleaned_lyrics,495,39.24,90.35,18.59,8.77,100,42.86,0,28.57,71.43,33.33,0,66.67,100,50,50,0,16.67,100,0
3539,cleaned_lyrics,435,6.11,-16.75,4.14,30.94,0,83.33,0,100,16.67,31.58,31.58,100,0,84.21,0,0,100,0,0
3540,cleaned_lyrics,307,43.21,50.69,50.11,28.83,83.94,0,100,14.68,14.68,0,100,93.68,21.08,35.6,0,100,51.64,0.82,51.64
3541,cleaned_lyrics,543,-7.21,-5.24,5.96,-22.35,12.5,100,0,63.48,63.48,42.92,42.92,100,0,11.52,80,0,100,60.56,80.74
3542,cleaned_lyrics,1075,-38.42,-22.28,-18.71,-74.27,0,0,100,60,30,74.6,100,0,31.75,36.51,70,20,0,30,100
3543,cleaned_lyrics,342,16.36,44.55,26.86,-22.33,69.67,0,100,29.3,57.58,59.95,77.87,100,72.73,0,100,20,60.88,20.29,0
3544,cleaned_lyrics,647,16.62,31.29,0.4,18.16,52.72,14.56,0,100,0,24.42,50.02,48.39,0,100,33.08,0,44.44,100,33.33
3545,cleaned_lyrics,884,-25.84,-29.33,-34.08,-14.11,0,100,55.56,77.78,13.19,44.22,17.69,0,26.53,100,33.15,33.15,99.44,0,100
3546,cleaned_lyrics,1365,-47.14,-29.93,-44.73,-66.75,0,100,52.94,70.59,35.29,100,0,21.05,39.47,15.79,27.27,0,9.09,0,100
3547,cleaned_lyrics,668,-14.16,-15.74,10.26,-36.99,0,33.08,0,100,33.33,49.35,98.7,0,100,25.42,0,33.08,0,0,100
3548,cleaned_lyrics,1206,44.58,86.09,13.46,34.18,100,67.69,33.85,0,67.69,3.47,0,8.7,60.87,100,0,100,20.07,100,80.02
3549,cleaned_lyrics,270,26.38,67.6,-3.63,15.18,100,0,75,25,50,100,100,50,100,0,0,33.33,100,0,66.67
3550,cleaned_lyrics,557,-9.03,-19.31,-24.94,17.17,0,97.71,40.85,40.85,100,59.36,0,18.33,83.67,100,61.38,73.77,0,100,0
3551,cleaned_lyrics,410,33.18,83.2,41.28,-24.94,100,25,50,0,37.5,0,40,20,100,40,25,75,0,25,100
3552,cleaned_lyrics,442,14.64,49.32,13.15,-18.54,72.75,48.03,100,0,50,33.89,100,0,74.29,66.86,98.43,19.33,100,0,20
3553,cleaned_lyrics,578,65.77,81.31,58.93,57.09,100,9.98,43.74,0,34.05,0,100,66.67,89.62,15.65,0,42.49,28.33,100,0
3554,cleaned_lyrics,414,-0.11,15.89,-13.74,-2.48,33.33,100,0,50,69.11,70,0,100,20,14.39,50,100,0,75,76.22
3555,cleaned_lyrics,310,16.56,9.29,47.8,-7.39,25,50,0,100,75,0,100,50,33.33,16.67,66.67,33.33,100,0,33.33
3556,cleaned_lyrics,570,10.63,13.32,-12.48,31.04,33.33,66.67,100,0,100,81.82,100,0,63.64,18.18,16.67,33.33,0,100,0
3557,cleaned_lyrics,414,-17.96,-35.34,-49.48,30.94,0,50,50,100,50.61,100,19.8,19.8,19.8,0,0,0,100,0,0
3558,cleaned_lyrics,637,-5,-18.72,-24.01,27.75,0,58.35,100,21.59,100,100,39.75,18.22,85.01,0,30.23,22.6,15.38,100,0
3559,cleaned_lyrics,362,21.92,77.26,-26.38,14.87,100,0,2.22,63.06,42.78,100,54.33,92.6,0,92.6,66.2,100,0,68.54,0
3560,cleaned_lyrics,343,33.58,87.28,-41.74,55.19,100,19.53,39.64,0,20.41,100,87.5,0,5.88,31.25,0,100,62.5,89.34,89.34
3561,cleaned_lyrics,841,33.32,66.9,42.85,-9.78,93.46,0,16.67,100,88.89,0,100,100,23.47,86.08,73.96,100,0,0,0
3562,cleaned_lyrics,516,-21.19,-33.28,-38,7.72,0,100,75.16,66.88,91.72,100,0,42.23,52.79,35.19,98.72,66.67,33.33,100,0
3563,cleaned_lyrics,553,5.39,27.38,-33.14,21.93,49.42,49.42,0,100,20.22,100,12.81,80.63,0,53.76,32.93,0,98.8,100,66.77
3564,cleaned_lyrics,306,-17.24,-28.76,-19.71,-3.25,0,71.88,43.76,100,29.71,53.46,0,71.43,0,100,100,40.66,40.66,81.31,0
3565,cleaned_lyrics,521,26.27,40.89,4.99,32.92,57.9,100,80,40,0,38.33,100,0,45,65,0,0.94,100,100,100
3566,cleaned_lyrics,452,29.02,82.2,30.4,-25.54,100,45.29,46.1,55.32,0,8.32,93.09,100,0,71.43,100,33.33,33.7,33.7,0
3567,cleaned_lyrics,556,5.1,39.82,-15.92,-8.6,71.65,100,100,0,100,79.21,0,100,42.86,42.86,97.92,0,100,33.33,0
3568,cleaned_lyrics,366,-6.79,-21.17,-40.26,41.07,0,21.49,100,41.11,80.37,100,48.59,0,41.65,0,0,100,34.22,67.11,67.11
3569,cleaned_lyrics,385,-20.3,-10.56,-50.34,0,16.67,100,33.33,100,0,100,0,16.67,16.67,0,33.33,0,100,0,33.33
3570,cleaned_lyrics,532,35.11,72.54,23.58,9.21,100,0,14.89,72.57,29.31,11.37,100,0,53.68,35.79,42.55,100,72.49,0,57.99
3571,cleaned_lyrics,563,25.93,92.9,-29.47,14.37,100,42.86,0,15.69,58.93,100,33.33,0,82.54,15.28,59.78,100,19.57,20.29,0
3572,cleaned_lyrics,605,-30.3,10.94,-41.11,-60.74,31.58,31.58,31.58,100,0,100,28.57,57.14,0,57.14,100,20,0,20,40
3573,cleaned_lyrics,301,22.03,76.42,-29.53,19.2,100,0,51.26,38.45,64.08,100,25.81,8.6,77.43,0,0,100,100,1.61,100
3574,cleaned_lyrics,283,13.02,84.35,-4.51,-40.77,100,20,0,2.14,83.57,72.88,11.86,100,62.11,0,97.82,0,73.36,75.11,100
3575,cleaned_lyrics,469,3.64,79.71,-27.72,-41.07,100,0,42.86,28.57,30.11,100,52.45,79.62,18.48,0,100,50,33.33,0,17.03
3576,cleaned_lyrics,254,-6.98,48.01,-16.51,-52.44,100,0,100,100,1.33,100,39.94,39.94,100,0,100,0,33.33,0,34
3577,cleaned_lyrics,324,11.29,74.97,12.59,-53.71,100,12.5,62.5,0,0.78,20,100,0,40,87.19,100,0,0,0,0
3578,cleaned_lyrics,701,42.77,53.39,61.95,12.97,63.65,45,0,90,100,0,30.06,100,79.02,16.07,29.79,40,100,0,40
3579,cleaned_lyrics,639,3.52,11.85,-18.89,17.58,26.67,0,100,20,27.03,70.59,23.53,0,100,61.6,0,96.95,0,96.95,100
3580,cleaned_lyrics,487,-13.24,9.82,-0.63,-48.89,31.86,86.85,100,0,55.56,76.69,55.85,47.37,100,0,100,0,51.55,1.03,51.55
3581,cleaned_lyrics,389,11.34,68.63,6.46,-41.08,100,66.67,0,66.67,1.95,25,0,100,25,87.66,100,0,90.91,0,92.21
3582,cleaned_lyrics,633,11.31,50.6,26.97,-43.63,66.37,100,32.74,45.2,0,9.53,0,57.19,61.57,100,100,20,0,60.79,40.63
3583,cleaned_lyrics,472,32.37,82.27,18.51,-3.68,97.37,47.89,0,50,100,41.9,100,58.71,11.74,0,65.73,0,0.35,100,0.35
3584,cleaned_lyrics,273,0.83,29.23,-1.65,-25.1,48.87,0,24.43,100,0.45,40,100,0,10.37,30.74,100,66.25,100,0,68.75
3585,cleaned_lyrics,288,27.99,16.67,35.89,31.42,13.77,0,27.54,1.93,100,0,100,50,20.18,71.05,0,100,20,0.35,20.7
3586,cleaned_lyrics,762,17.14,4.95,50.12,-3.66,23.68,100,64.02,0,51.21,17.65,42.48,100,100,0,78.82,98.69,0,100,60
3587,cleaned_lyrics,338,41.73,63.94,50,11.24,77.7,100,77.7,11.31,0,0,6.1,48.82,69.03,100,33.33,100,0,33.83,33.83
3588,cleaned_lyrics,564,22.39,78.53,-18.47,7.12,100,25,62.5,0,26.45,77.78,18.52,100,0,26.72,33.33,100,0,66.67,67.86
3589,cleaned_lyrics,495,12.9,29.61,-16.35,25.44,50,0,100,50,16.67,100,60,90,50,0,0,100,20,60,80
3590,cleaned_lyrics,737,35.13,50.39,17.93,37.09,68.45,83.73,100,30.77,0,20.84,45.67,0,100,59.38,14.2,100,14.4,14.4,0
3591,cleaned_lyrics,609,-19.89,-27.34,-16.2,-16.13,0,31.51,31.51,63.02,100,100,100,28.72,64.36,0,100,66.2,32.4,32.4,0
3592,cleaned_lyrics,377,-4.48,18.23,6.69,-38.36,49.21,88.68,20,100,0,34.72,0,82.41,64.81,100,100,66.52,67.86,0,67.86
3593,cleaned_lyrics,285,7.67,60.88,12.67,-50.53,100,10,70,80,0,5.26,100,10.53,0,94.74,100,100,0,0,100
3594,cleaned_lyrics,330,-15.8,-14.77,-20.61,-12.03,0,72.73,0,72.73,100,100,41.67,100,25,0,100,25,100,0,0
3595,cleaned_lyrics,475,37.97,87.13,51.73,-24.94,100,77.78,0,11.11,44.44,0,50,100,50,100,25,0,75,25,100
3596,cleaned_lyrics,379,52.13,78.54,31.66,46.19,100,42.86,71.43,0,29.71,0,66.67,0,100,49.63,0,100,33.33,0,1.33
3597,cleaned_lyrics,435,-7.84,-9.67,-40.34,26.48,0,25,100,0,100,100,57.14,50,7.14,0,50,100,0,100,0
3598,cleaned_lyrics,270,21.27,57.18,2.96,3.66,66.67,66.67,0,66.67,100,33.33,66.67,66.67,0,100,50,0,100,0,0
3599,cleaned_lyrics,448,-8.19,-31.03,-1.09,7.54,0,32.3,32.3,83.67,100,70.65,48.64,100,37.1,0,28.08,42.11,0,100,57.41
3600,cleaned_lyrics,599,13.08,58.87,1.27,-20.9,100,77.63,27.3,94.41,0,23.04,26.33,72.4,0,100,100,33.33,100,0,33.61
3601,cleaned_lyrics,485,16.31,56.25,43.68,-51,100,0,100,40,0,0,22.22,22.22,77.78,100,100,25,0,0,0
3602,cleaned_lyrics,537,-7.93,-32.34,-48.76,57.3,0,100,84.81,42.76,42.76,100,0,3.04,45.09,45.09,49.07,49.07,100,75,0
3603,cleaned_lyrics,0,,,,
3604,cleaned_lyrics,426,49.9,34.77,27.27,87.66,58.37,20,0,100,0,9.52,100,68.75,0,68.75,0,40.42,100,80.14,40.42
3605,cleaned_lyrics,294,-10.08,8.09,-15.57,-22.77,25,0,100,62.5,77.16,74.48,100,4.29,29.81,0,100,100,0,0,0
3606,cleaned_lyrics,237,,,,
3607,cleaned_lyrics,338,35.46,82.78,4.41,19.18,100,0,33.33,4.48,4.48,19.12,19.12,84.8,0,100,0,58.94,0,100,80.06
3608,cleaned_lyrics,443,29.34,56.41,-18.11,49.72,97.75,58.2,18.65,100,0,91.43,100,74.29,0,0,49.71,100,49.71,50.86,0
3609,cleaned_lyrics,882,64.93,75.38,38.28,81.14,100,6.8,0,54.68,0,0,100,20.45,92.29,10.88,0,100,75.57,75.57,37.86
3610,cleaned_lyrics,500,64.19,88.99,95.39,8.17,100,46.15,53.85,0,15.38,0,70,100,100,80,100,50,100,50,0
3611,cleaned_lyrics,522,60.4,80.57,61.07,39.56,100,0,26.04,42.87,84.94,0,100,89.09,45.19,49.58,66.67,100,67.31,33.65,0
3612,cleaned_lyrics,314,10.43,76.83,-14.68,-30.87,100,0,50,25,54.03,100,0,100,80,6.13,100,20,40,20,0
3613,cleaned_lyrics,768,-6.47,-12.3,-40.61,33.49,0,90.05,49.12,1.12,100,100,0,23.08,49.32,10.61,66.67,50,100,50.33,0
3614,cleaned_lyrics,426,41.98,54.33,0.93,70.68,88.02,60,100,0,90,94.19,71.43,100,85.71,0,49.42,75,100,100,0
3615,cleaned_lyrics,472,-25.87,-24.3,-33.22,-20.09,0,100,73.98,28.05,73.98,100,8.23,0,79.5,13.25,100,37.5,25.27,50.53,0
3616,cleaned_lyrics,328,33.62,34.57,44.93,21.35,36.97,56.67,17.27,0,100,25.25,58.08,74.49,100,0,97.73,97.73,48.48,100,0
3617,cleaned_lyrics,502,1.32,11.52,31.72,-39.29,36.39,24.01,75,100,0,0,83.93,3.12,100,3.12,65.79,0,66.78,66.78,100
3618,cleaned_lyrics,283,6.89,9.79,-20.06,30.94,24.35,73.04,0,75.22,100,100,90.91,0,76.3,20.78,0,100,0,0,0
3619,cleaned_lyrics,378,24.14,65.93,22.21,-15.7,100,72.73,9.09,73.7,0,0,0,100,7.11,24,98.68,0,0,100,0
3620,cleaned_lyrics,395,17.29,87.58,-29.17,-6.53,100,66.67,66.67,11.11,0,100,35.29,88.24,0,17.65,100,50,100,0,0
3621,cleaned_lyrics,276,6.61,44.26,-1.08,-23.36,65.48,33.33,100,0,0,81.86,72,100,44,0,100,61.31,0,61.31,20.44
3622,cleaned_lyrics,466,-12.72,48.84,-27.41,-59.59,76.38,60,100,0,80,100,78.12,0,65.1,26.04,100,28.88,28.88,0,57.76
3623,cleaned_lyrics,431,33.71,53.12,40.94,7.05,94.83,50,0,100,0,15.8,50,50,100,0,24.71,25,0,100,50
3624,cleaned_lyrics,430,34.12,67.86,2.14,32.36,80,100,10,10,0,87.5,68.75,100,75,0,0,0,100,20,20
3625,cleaned_lyrics,433,-14.22,-44.46,-29.14,30.94,0,66.67,100,70.54,70.54,100,32.33,88.72,0,17.11,0,100,0,0,0
3626,cleaned_lyrics,540,56.53,30.23,56.32,83.03,50,0,100,37.5,12.5,0,100,54.17,87.5,95.83,0,100,100,71.43,57.14
3627,cleaned_lyrics,446,41.95,61.51,20.18,44.15,100,51.43,0,85.71,0,0,36.17,78.72,4.26,100,0,100,50,100,100
3628,cleaned_lyrics,388,20.84,20.84,24.42,17.25,37.5,100,0,40.1,40.1,22.34,0,52.13,100,32.11,0,0,100,0.43,34.2
3629,cleaned_lyrics,752,7.03,-9.3,-12.93,43.31,11.34,98.26,0,100,25,84.46,51.35,100,20,0,0,100,1.11,68.22,1.11
3630,cleaned_lyrics,663,10.19,36.17,-15,9.42,55.06,77.53,100,11.32,0,100,86.18,90.79,32.5,0,100,66.62,66.62,67.26,0
3631,cleaned_lyrics,321,-19.06,-30.74,-12.24,-14.19,0,80.15,60.31,60.31,100,95.69,20,70,100,0,93.85,0,100,0,0
3632,cleaned_lyrics,708,-2.45,35.9,10.56,-53.82,50,100,0,21.77,11.7,38.84,0,59.76,100,72.92,100,0,0,1.42,1.42
3633,cleaned_lyrics,618,48.48,93.76,21.97,29.72,100,66.67,0,5.15,5.15,0,10,100,2.93,43.25,66.67,33.33,100,67.21,0
3634,cleaned_lyrics,721,21.43,36.86,-19.79,47.23,48.69,100,50,20,0,88.17,55,100,0,95,0,20.33,100,40.25,40.25
3635,cleaned_lyrics,653,-6.8,-38.9,-4.17,22.69,0,24.16,48.33,75.65,100,68.6,100,76.45,0,23.73,49.61,49.61,100,0,0
3636,cleaned_lyrics,542,63.6,72.85,55.88,62.07,100,0,47.44,8.62,78.49,0,89.32,54.93,100,24.88,0,100,33.64,67.28,0
3637,cleaned_lyrics,844,-1.23,-12.48,0.07,8.72,0,0,0,100,42.86,100,100,79.36,89.68,0,33.33,0,100,66.67,67.86
3638,cleaned_lyrics,752,22.22,46.95,3.11,16.59,66.29,100,0,50.9,59.38,34.99,34.99,0,100,94.74,49.5,99.17,100,0,50
3639,cleaned_lyrics,821,-14.31,-1.86,-31.83,-9.23,17.02,54.55,100,0,27.27,95.82,100,0,22.22,100,100,40.24,20.12,80.49,0
3640,cleaned_lyrics,534,11.21,3.72,1.89,28.03,19.45,0,97.25,58.35,100,73.76,86.88,21.29,100,0,37.5,100,0,62.5,0
3641,cleaned_lyrics,770,-15.86,-9.61,-29.03,-8.93,11.76,35.29,29.41,100,0,86.67,100,0,13.33,100,100,100,0,100,50
3642,cleaned_lyrics,944,66.27,96.21,66.29,36.3,100,38.46,23.08,0,31.91,0,94.44,94.44,100,7.12,0,100,0,20,0.32
3643,cleaned_lyrics,761,6.63,-1.41,-24.23,45.54,8.82,0,100,0,60,95.67,37.5,100,0,100,32.9,33.33,100,33.33,0
3644,cleaned_lyrics,666,-25.61,-8.05,-43.31,-25.48,20.73,100,66.67,44.44,0,89.28,45.45,0,40.91,100,100,33.67,33.67,33.67,0
3645,cleaned_lyrics,744,66.67,76.04,64.97,59.01,100,88.89,11.11,0,84.27,0,25,100,91.67,36.26,33.18,33.18,100,66.59,0
3646,cleaned_lyrics,1068,-20.46,-33.14,-35.09,6.84,0,33.33,100,76.29,9.31,89.62,0,22.41,84.99,100,79.91,39.72,100,20.19,0
3647,cleaned_lyrics,0,,,,
3648,cleaned_lyrics,807,2.51,18.16,11.98,-22.6,36.81,100,0,57.22,69.94,28.9,0,100,47.65,70.92,100,49.69,0,50.63,0
3649,cleaned_lyrics,483,34.73,77.53,-2.34,28.99,100,85.48,12.86,44.02,0,31.89,0,79.73,27.49,100,40,100,0,80.83,0
3650,cleaned_lyrics,335,37.65,67.63,-4.55,49.87,100,50,100,50,0,62.5,0,100,50,12.5,33.33,100,33.33,66.67,0
3651,cleaned_lyrics,805,-2.13,-25.98,-46.25,65.83,0,52.38,33.33,100,28.57,100,7.14,35.71,0,85.71,0,22.22,77.78,100,77.78
3652,cleaned_lyrics,547,-26.74,-28.54,-32.94,-18.73,0,0,60.64,100,60.64,100,66.02,68.58,0,75.44,100,59.85,60.77,0,0
3653,cleaned_lyrics,544,17.11,69.69,16.16,-34.53,97.12,77.7,0,77.7,100,33.33,0,58.33,100,61.11,100,0,50,0,0.93
3654,cleaned_lyrics,136,,,,
3655,cleaned_lyrics,493,16.9,60.52,43.87,-53.71,97.17,83.29,0,100,85.98,0,0,95.56,100,3.47,100,0,0,0,0
3656,cleaned_lyrics,596,-6.82,32.85,-22.55,-30.75,58.42,0,60,100,0,85,80,70,0,100,82.57,33.33,100,0,91.67
3657,cleaned_lyrics,323,-5.32,25.38,-22.08,-19.26,50,100,0,85.68,85.68,92.13,37.02,100,0,15.99,100,0,85.71,29.02,14.51
3658,cleaned_lyrics,647,5.24,37.79,9.62,-31.68,64.36,31.28,66.67,100,0,47.65,100,94.97,0,73.86,100,0,75.78,0.19,25.39
3659,cleaned_lyrics,77,,,,
3660,cleaned_lyrics,596,1.36,15.52,-22.18,10.74,31.85,100,22.22,22.22,0,65.52,75,37.5,0,100,49.17,100,0,50,25
3661,cleaned_lyrics,478,-17.94,-1.19,-40.46,-12.19,19.49,49.68,100,10.17,0,73.7,29.48,0,47.87,100,98.62,65.74,0,100,33.56
3662,cleaned_lyrics,261,44.65,67.97,57.94,8.04,100,20.7,0,82.81,20.7,0,100,56.2,73.72,64.96,94.34,100,0,100,0
